932|47884|929221882514111|302|atm|lb8OPQRGgG1uSJxzLeV|23/01/2017
933|27217|853963412456481|98|withdrawal|1BmGZC6FnTFdeVcd5en|21/05/2010
934|88578|316184313676955|378|charge|tcIkhd19ak7rCfUpIok|27/11/2015
935|39764|144263175782157|468|atm|S5dTUdEDsjkQNsCCqDs|01/05/2010
936|87246|659179583188481|426|atm|fvzBJ1k36KNJVyDthIr|11/07/2013
937|67729|874795656424577|197|deposit|9ddU192heugxTo5wILc|30/05/2012
938|958|556247284756447|157|charge|8kHoz1JfslE3tebRysF|26/09/2018
939|19715|168372644468752|210|transfer|o5RFAwU123RFagW6GUj|21/10/2010
940|16195|382698427411864|56|atm|JzJckuVlDDou3lCsxxC|17/02/2011
941|68575|986372534293127|94|transfer|IrPEwqRCE8eVzcgk8BE|12/12/2011
942|60514|676733133231333|500|deposit|2BAADPb4vzKC2VUMTta|16/04/2011
943|94714|122991455699679|93|withdrawal|ldRjMsF4RoISMXzTfXE|29/03/2017
944|99343|269623363596328|177|withdrawal|bF4T1MwhhQS0pMPZ1Vx|02/10/2017
945|96448|961879763262238|223|atm|ywnHq1SX8ugkgxeNHk8|04/02/2011
946|3598|924361914913467|376|deposit|CiAxwHJhTPGH9YcKHnX|06/06/2018
947|76616|391238218866194|149|atm|RvCW9DT0U0lIm7CKC4F|03/12/2015
948|91557|257971779852676|228|withdrawal|lb8OPQRGgG1uSJxzLeV|28/09/2015
949|60793|929741685773898|300|atm|nMx6iYSkNWytYT5Vj4t|22/03/2017
950|22484|329295941392462|138|transfer|yLHpbbOT7riwgRyrD8i|05/02/2012
951|73421|449627916825556|158|transfer|bnKB5rjNUT7JUtLX7s9|15/02/2015
952|64815|949377179418854|63|atm|ODMEItdcWakQe884kmq|08/09/2012
953|38081|197673644681169|424|deposit|Z4ZLdWFCfkNdyW2jcc6|08/10/2017
954|13277|142175825932384|97|charge|MeKiibQpQJ5GFBfYmzM|13/07/2013
955|53018|571291545178987|424|withdrawal|KHJKeJ2bPWoZ3EFxYj5|03/05/2016
956|29547|986587513773955|381|transfer|ZYoomJZYF3ffEFvdeDO|14/05/2010
957|93696|373923672949668|201|deposit|f2LD5kFCFMhMirpiG4r|14/04/2018
958|30567|537283756391581|138|deposit|FZCCfrhEM4t1yQ6iGvo|16/07/2011
959|1601|488616559685395|418|withdrawal|fYC62XOLA752iqUtyH9|05/09/2018
960|88295|983539665597645|205|transfer|lyhwRC2hihsBeMZSIon|08/04/2016
961|58285|868438193927772|338|transfer|xbem8G5uH7Zvaggvu2B|03/05/2018
962|49876|976846883726112|168|atm|rNvB0E0yh25Evq86j9l|21/10/2018
963|2523|519782162851958|29|deposit|vJsdTwA1Zz0uAGHss2t|09/06/2013
964|86650|666644184966487|435|atm|IrMFchJuUis9oVGYFaB|22/10/2010
965|70494|151853699161352|472|withdrawal|x6P0fOeb5MRp7IYFydO|17/11/2013
966|40437|636888614823485|301|deposit|s75A0REvB4dOJrbhrYH|14/07/2013
967|57744|428492812869473|227|charge|qDyFztbFY1Mn4XU743o|01/04/2017
968|55930|275591137672249|137|atm|s2V0Ad8ZAmabB6GM4Pb|19/05/2011
969|34499|682327554778141|145|charge|UgIJ3GV28M3maUSTfM3|30/03/2013
970|96216|263348236266933|300|deposit|DgX9etf0nxVUateMfCg|12/04/2016
971|16712|936442422721711|404|deposit|35tSxxf07KvcgfBKd4I|19/08/2015
972|65917|646618467897884|146|charge|mEtf93Y0FBd882Mn0OF|07/02/2013
973|4003|443133693275973|433|charge|WZctcWTGPjKGhPWjAQH|10/02/2019
974|53313|117432146471364|305|atm|3craNyXlWqHG2sFlo13|11/08/2013
975|260|685416349323951|306|charge|4NFQTt2y0G2x1LAnYTJ|11/01/2016
976|81526|648811617187371|420|withdrawal|2y7VivxssQne6PfSRQN|18/02/2012
977|44919|364779241887958|375|deposit|iNHAHkeljj2r4tY04nG|28/03/2014
978|4928|225349819678996|496|withdrawal|B7J4xQXze4uBdVwcDJs|18/11/2011
979|62618|729954276271678|454|withdrawal|peCahG8SguMncr1nWUc|18/05/2018
980|34441|143899162473472|333|atm|vghO2K42PbRtOvgUiJP|25/01/2015
981|4801|371295573749617|339|withdrawal|Gvoy6Vc7jOJmQXK6ErC|02/12/2013
982|18140|928136364921888|305|atm|QkcuvMQqDxbRrLWUGRD|19/05/2013
983|30452|851514897913188|423|charge|TgvWABFoTHMbEcLdth9|16/01/2016
984|18263|879764465684399|400|transfer|3BbZOTUoYD7UBecQMj8|31/10/2011
985|87706|415235786558758|351|deposit|q6xSv0Vlnqsw9NcLTxS|25/08/2011
986|1489|849664647391727|181|atm|yvebIemtzk2UOol7WEC|24/08/2018
987|71158|432316677699361|310|atm|ikMUnsdWPyat8OKH34m|06/06/2018
988|11226|263162336744464|171|deposit|xq99sk6qq5XXjMruS3Q|22/02/2014
989|57387|676399492936419|363|transfer|description|18/06/2013
990|79285|398347868678189|379|withdrawal|StlYJ98cp1BpIBNTGO2|23/12/2014
991|84904|961917187632199|435|atm|4TInsuobNWOstjFhnXF|20/02/2013
992|48510|345394442812662|431|charge|1bEXEGmKUzws0cPZbte|28/08/2010
993|4344|533415641978153|301|withdrawal|xTK3qmkw0rav8Vq4yUG|24/01/2011
994|99072|611859811869884|175|deposit|8Gkxnl1HUmbD1Pp36OJ|11/09/2016
995|37133|851947242136336|272|withdrawal|vFOzbqSCIUIiFgHQZcz|21/08/2012
996|87110|724817318367491|326|transfer|9SoF6mh1C7S4nbzbdpU|13/11/2018
997|5522|634564724451119|203|withdrawal|8cmIpxqka1zuWoPgRYC|13/09/2015
998|89829|992797739558823|423|transfer|zTcjRX7FW8jdo87GnGX|15/10/2017
999|91099|777135881239569|177|atm|DU7yIWvpYU1yz87ee07|10/12/2016
1000|12287|922429743796355|190|charge|o4wrdXaYrRrWvVTvDxU|01/05/2016
1001|88110|493822379284324|419|atm|bAQkb8ByBu8pDss6UPu|07/12/2016
1002|62222|976581424513465|32|deposit|htvzjNlkUNEvO03NIoI|29/05/2016
1003|61474|398816479625946|314|transfer|FV9c1olQk18UhvzGEvI|27/04/2010
1004|53058|323544986666366|485|deposit|cxEM2aPMQhYuDZviYRs|10/02/2015
1005|80271|494183385984828|351|transfer|StlYJ98cp1BpIBNTGO2|22/11/2015
1006|15234|187998152121151|240|deposit|8gtozyrPSnyXBZArb88|29/07/2015
1007|56850|167878969647112|95|charge|ghW3ZnYLVuztD15oU2E|16/05/2012
1008|46574|734716491981233|111|charge|lyhwRC2hihsBeMZSIon|17/02/2011
1009|6272|574691359173221|280|atm|WyXtphm2BuZ6dhRcR3v|17/11/2013
1010|17962|539416154177827|353|transfer|9SoF6mh1C7S4nbzbdpU|11/09/2010
1011|63749|626414814521726|326|deposit|EYZU8vWvcnvBVNE9TZq|23/01/2017
1012|20961|739962269983876|460|atm|5IcVRJzGuZqx1EmHjze|26/09/2018
1013|126|294519798946354|444|transfer|a5V9LNZhk6MylP57v0M|08/06/2013
1014|33624|657386113197298|419|charge|3mYBdnAjxuUlQ07YAEh|09/01/2012
1015|12725|775146545221562|390|charge|zcmJxS3w8sbd1AkWisz|27/05/2010
1016|95353|956659435654938|178|atm|DotfVrUGOJ1bVXA8GTo|03/11/2010
1017|15981|667693191919944|361|atm|IRMizxtF3z88uO6nhPw|14/07/2013
1018|82108|739543488541187|296|deposit|2kyyqaBOI7zi4CJX4km|28/05/2018
1019|12928|683374571684247|274|deposit|5LaaksXQq8Clh67IHjG|19/12/2017
1020|96016|545521426151929|484|charge|WN4E8sf4YxT1LmW2El2|18/11/2017
1021|69752|755274952152785|59|transfer|ilwCzAJoyn3ZM6ORowk|11/06/2017
1022|90896|437679414376981|422|transfer|jZbMe4McH2BjN57KfvX|22/09/2015
1023|78982|769161318497235|160|atm|3craNyXlWqHG2sFlo13|23/09/2016
1024|92570|356112737144369|179|deposit|enAvkMrwh3b5ZlOP3Jc|27/12/2015
1025|62043|833236857113874|37|transfer|CiAxwHJhTPGH9YcKHnX|03/05/2013
1026|55389|245576346794526|412|transfer|kcvrlckl6FVyYMK3snQ|27/07/2018
1027|82029|458291138786971|156|atm|vFOzbqSCIUIiFgHQZcz|24/11/2015
1028|29139|423697946878883|279|atm|ALvTngmcsx4xQv7dHlM|05/08/2017
1029|74920|314472519248512|263|transfer|olvglohw49hqCMDyaFa|21/04/2017
1030|47656|177773362533471|35|charge|CMPrwD8CdIbkd61tMfs|05/04/2015
1031|22029|932518852555733|437|atm|dz2ETSMAAe6Ee1TWDqH|28/10/2012
1032|33067|173449131435643|181|deposit|7NlSRGsyfjrhd617mkJ|11/11/2012
1033|32879|381184661671617|390|transfer|MKXW3X4xGWRdWdlOtit|10/12/2016
1034|46263|392521827689556|168|atm|dM4b21UhKfRffo4QGRl|01/02/2014
1035|42092|285636986669595|326|deposit|Yrb8U8NOamXo8ubdBMO|19/12/2014
1036|8450|225175414919225|401|charge|JYCAh6aqPGFau6THXKp|23/01/2016
1037|75328|175255433424782|338|withdrawal|JYCAh6aqPGFau6THXKp|02/07/2014
1038|39100|963413789762473|204|transfer|4ykueD6ocqgtmRyd5cc|08/04/2015
1039|71941|259732834532941|256|transfer|UmsKEGWzSm6wN7JS8Ks|20/07/2010
1040|67950|938546275457781|470|deposit|JAWHSTf31wp2V4EhHQi|01/05/2010
1041|30004|557973891728519|255|charge|nlvvRwxuF2GDgTHTw12|16/10/2014
1042|67641|815257436893889|283|withdrawal|8HUv5xn3wBxLGLt3aEv|03/01/2014
1043|83205|434158135428286|212|transfer|RQk7S7o8WmpPOBSee6n|12/01/2018
1044|92820|732971485732798|37|atm|USZowIAPUKYFkGdeglD|30/03/2013
1045|67108|612567744754269|387|deposit|gCO06fNYwi50VP9qQSm|26/01/2017
1046|85954|835865598218974|206|charge|HzI4JcfrmkHwgfplUJL|12/09/2012
1047|5572|251848739748641|299|atm|Qx6tjBvIF2wfB6WCHzE|14/01/2014
1048|69409|387714417323418|301|charge|q4u3KMzO45z86BjWyOM|16/04/2014
1049|17003|523655877561881|410|deposit|3BbZOTUoYD7UBecQMj8|17/12/2018
1050|14209|388812279243256|281|withdrawal|JbcjuuuGVX7npVTFBeO|17/08/2014
1051|71253|598225887584267|116|atm|yvebIemtzk2UOol7WEC|25/02/2011
1052|56550|695494645216648|322|atm|pzs250Rv6ZfjnAC5KAl|27/04/2013
1053|45657|324257316422912|389|deposit|EOKs6UyVcdcanuZtoPo|26/06/2017
1054|52910|138688824652926|131|atm|6zeToKVhiLRk1M0wz7u|20/06/2016
1055|92206|927581798833144|369|deposit|yK9mjuVOii2a2qffI06|31/07/2010
1056|3697|426621337859523|327|deposit|tLSAKaYIHUmxzb5wKck|29/10/2018
1057|9746|833893273335638|69|withdrawal|WyfcU6USfHJYBSkJBu2|06/12/2012
1058|71868|252687849387449|473|withdrawal|2WtA4AJWgLmCH4REDTb|09/09/2017
1059|66788|476389915297423|282|charge|FZCCfrhEM4t1yQ6iGvo|07/12/2016
1060|1538|181452461352149|349|withdrawal|HVd7aXSIWdtdjrLeLga|17/12/2018
1061|75278|699733356593653|368|deposit|Wt9A2JDmGswI3aoV68b|07/05/2014
1062|40941|365791352648456|433|withdrawal|GHrmT6GPODPIF9eQx7c|30/09/2010
1063|12459|614593759843593|164|charge|CZz9ntGvl0JeqysMJOh|04/07/2012
1064|30563|581698252448198|335|withdrawal|xJwxKBZe1KFTswZSl7D|25/08/2017
1065|21456|646694626911564|269|transfer|9nS44G3IpGmQfsBFC4o|31/01/2015
1066|95185|596516385994435|99|atm|VN16PAHcS1afwmYZYWi|13/02/2015
1067|43254|355515453761879|387|atm|hns9NtYyr08FE600jyp|15/03/2015
1068|5455|228341982456936|88|charge|dq6VVqMEisWGIszDB4g|11/07/2014
1069|14136|743348913189397|192|deposit|oC0sBsTYDApfcP9skk5|03/11/2012
1070|1397|662796915952962|79|atm|JMyI7V94wyf0n8eBvcQ|02/12/2013
1071|36595|429511772628991|410|charge|JYRhEEYE8Vawfqu7qcT|17/02/2011
1072|77259|863944838245322|291|withdrawal|9WLqCnWtNdQOC3UmjvL|23/02/2016
1073|75958|773597497765928|198|atm|jr45CGkDeIJNqAv1ZRZ|18/07/2011
1074|56977|862426641726628|162|deposit|SnRHhgzLQk6jbbfrFBb|21/10/2013
1075|77321|217179876553792|15|withdrawal|mecXRYAFOVJIDTuUJ8d|29/11/2010
1076|81630|434844286938988|330|withdrawal|GHrmT6GPODPIF9eQx7c|18/03/2017
1077|84891|789789721676535|16|atm|wRbavUpmrzNihDKhsxW|05/09/2016
1078|57162|787367336416735|96|withdrawal|8cmIpxqka1zuWoPgRYC|21/09/2018
1079|40526|675955417577885|367|charge|7hFlo4coDggjjOl20HR|26/01/2017
1080|44506|692792956349163|254|atm|wmkwG60h7XPNqclbiEM|21/01/2013
1081|23814|529769573121167|145|charge|xjbEsVjztuuE87omi3l|11/11/2011
1082|67952|742257465266634|137|withdrawal|XqPAc0Q4w6CcJoXTw6m|02/04/2016
1083|73159|895982472717239|453|charge|GiD0pEvQjy4YkbrH3cv|20/11/2017
1084|66690|134867189543479|380|charge|wKtxss0isMbMf0k0l9B|22/04/2014
1085|31204|324877597526879|363|transfer|9J8ngT9mmv1yIgbqrk2|01/04/2010
1086|70746|781729181662256|319|deposit|aufNMkBr2eDZIsv7Yyt|26/10/2017
1087|66243|181824186639251|9|atm|yewP0U1muCt3k9BUmcH|27/05/2010
1088|70038|855269654526596|237|withdrawal|lFJv9P82EGzM4DqW7en|27/11/2010
1089|15929|974788813359496|245|atm|2B6DfWKMM0bS6WzSxb7|29/11/2010
1090|23147|671531938986971|163|atm|KGfIx3QV3aS8DuJR1Fp|21/08/2012
1091|24853|913737685116985|331|atm|I00IP3BvWhqEwRLkDC0|08/04/2016
1092|20729|696891578255628|355|deposit|SmUJu6b8UtqV8dlMksr|07/11/2011
1093|16586|615489162863542|269|atm|dq6VVqMEisWGIszDB4g|08/07/2017
1094|20708|393553425469521|135|atm|nlCUojhESIosJBelFDB|10/10/2015
1095|95630|686944735315869|484|atm|OwYFfdxLbYhNSbzrK4y|12/06/2016
1096|36391|266798431517215|70|withdrawal|S7XEjgR4c53HYfvvUzl|01/04/2017
1097|41811|886897164434968|90|charge|lQKMfZbzFizmAeMHUtc|16/02/2018
1098|45056|588125793831571|398|deposit|O0aKjKfZ1J9GI3CuCP9|28/05/2016
1099|39441|823974216432828|347|deposit|xK1pemnUkJyZs8quBXt|02/03/2019
1100|21328|419334716895295|7|atm|vZMzSQhBmr6LgtkZW3f|23/05/2012
1101|53589|771223459572295|178|atm|vghO2K42PbRtOvgUiJP|07/11/2011
1102|71880|272191899897187|384|atm|HEKTXhujbk6SgEDGl5I|21/08/2010
1103|31645|464617222369895|80|atm|9nS44G3IpGmQfsBFC4o|09/06/2018
1104|78091|827387677272584|350|atm|fH1KFfST5Xd5rRuAQ2x|24/09/2012
1105|5319|911478946293267|62|withdrawal|x9kuhvYDHyBisFgz5MM|10/03/2011
1106|66756|718784694318944|57|transfer|SUnsfj67qys1TU9rX3m|03/06/2015
1107|90116|824397329141763|87|atm|5IcVRJzGuZqx1EmHjze|14/05/2016
1108|24462|533415641978153|347|deposit|Zz64EDMJG4CSjbwjMmi|02/03/2017
1109|9880|445696677165527|348|charge|9J8ngT9mmv1yIgbqrk2|13/04/2011
1110|89449|672851179847567|476|withdrawal|l7GehWtlmgm5loBBZ4b|18/04/2017
1111|99504|232329752111284|470|withdrawal|Mm2qDNPJlqy5LOii007|03/02/2018
1112|59771|456892879691987|430|deposit|fvzBJ1k36KNJVyDthIr|18/03/2016
1113|46178|546825149291857|229|atm|68DqPRFEPUGbqY7Ua2L|01/07/2016
1114|30125|342586117925145|91|charge|5UO4YBR287BJ3DoOzWh|24/12/2015
1115|61488|746797367678164|368|transfer|Wt9A2JDmGswI3aoV68b|07/11/2011
1116|65113|975282384692692|289|withdrawal|9lr1LyVeIyQpm4FQ2Ay|24/01/2011
1117|10083|698734625421286|184|atm|R4bmEDZsCIs8UITihUM|21/05/2018
1118|22266|429913631266418|79|charge|LnKOLwqm7XVPEz2TCmW|04/09/2013
1119|54706|279119154869173|322|withdrawal|gGO6FuoMzQgUpvvLNXE|03/02/2012
1120|59557|791393469596969|403|withdrawal|hzgqrWwNDEJ6cywMj1Y|04/09/2013
1121|68177|293971614747368|370|atm|YAAYODCFEV7ivvsEpgL|27/11/2011
1122|48764|658132499535442|373|withdrawal|QyGVmwee60aL9WnO7kC|20/03/2016
1123|65987|388512431221187|317|withdrawal|tcIkhd19ak7rCfUpIok|05/02/2019
1124|38320|534977312123669|419|atm|HzI4JcfrmkHwgfplUJL|12/05/2011
1125|61760|418398112965218|428|atm|gwPD6ueNcd7ZhOKkFod|26/04/2011
1126|35874|381977258268895|32|withdrawal|cQC9BAbgu368chd7dPr|22/04/2012
1127|49352|271374925434964|366|charge|HWM2aLrAZlMrszIyrMh|08/12/2018
1128|34236|941432889685497|483|charge|0MQCsH0KRpWH4G4VkSV|02/02/2012
1129|43199|312214173449541|187|deposit|QoKELz2OXBDRybAD20m|01/02/2014
1130|64514|411247996834527|424|deposit|3V7z3LTTUb8Fe3XOPH5|02/12/2017
1131|33906|295289212459967|194|deposit|nlvvRwxuF2GDgTHTw12|14/04/2018
1132|9817|639252198831674|186|withdrawal|NXljR0pjxWSMYxnAGtd|07/04/2013
1133|21376|381761414743563|291|transfer|d13xZWxnDb0xnPSno7T|04/10/2018
1134|78473|621656186427519|183|deposit|kFXuMTDB0HKKPHBJl1v|06/05/2013
1135|97302|248153275421449|265|charge|kOChywGxdddFDWBuPxs|11/11/2011
1136|23272|924246114925131|227|atm|4ykueD6ocqgtmRyd5cc|18/07/2018
1137|49469|165768762665374|19|withdrawal|BEQLUFPRYHlrDV9F80O|16/05/2011
1138|90983|359385863896729|396|withdrawal|clWjTCci1EkXIFcVYoX|04/01/2014
1139|87851|543823469397576|457|charge|ZwXH6TG5tucCAAYiEME|23/01/2015
1140|4225|663579632264475|276|transfer|PqRQKXjl7rQZb8FOCcS|20/01/2016
1141|17245|543844743547135|6|atm|9zONUsJXBL7qWr65a1I|13/06/2017
1142|52943|324432372895438|101|deposit|mK1FYidHdvyFefMYeSN|22/02/2017
1143|76207|648344854792884|128|transfer|nlvvRwxuF2GDgTHTw12|01/01/2012
1144|13876|286258989478245|90|atm|lb8OPQRGgG1uSJxzLeV|01/04/2017
1145|26710|388892733816263|25|withdrawal|sMwAbjbhxvJP4CG3ZHs|14/05/2015
1146|52908|919163378781326|197|deposit|ghW3ZnYLVuztD15oU2E|28/09/2014
1147|18162|855111178555951|324|atm|UgIJ3GV28M3maUSTfM3|10/07/2014
1148|58405|773968257699745|125|atm|Zz64EDMJG4CSjbwjMmi|01/10/2014
1149|24535|434216731864479|497|charge|QQxAZFLNiKlp1rbRbwM|20/02/2013
1150|27324|499937777884746|328|charge|KZOymPXBv0vLkwNsXln|13/02/2015
1151|10975|442396732483839|46|transfer|BeytuLxlY2ImqMCiuzM|22/01/2019
1152|97842|888147613684739|236|charge|f2LD5kFCFMhMirpiG4r|26/01/2014
1153|67659|484189666415455|309|withdrawal|W7yIexKmx7RwMisj1oM|22/01/2012
1154|8405|859233344488147|420|transfer|lFJv9P82EGzM4DqW7en|23/03/2010
1155|93259|864577566424329|439|charge|y94rkkBAhpZyQhX3E9U|11/01/2015
1156|77114|374484648713677|428|withdrawal|D0YwPR1Wxkk6YTdkDAR|03/11/2011
1157|94403|598551226453335|369|transfer|W7yIexKmx7RwMisj1oM|11/01/2019
1158|90329|917119441516628|492|transfer|efGjXDReM1UjkRE1MxC|24/09/2012
1159|6256|842875771962782|33|charge|ikMUnsdWPyat8OKH34m|13/04/2011
1160|31501|876897876626184|319|charge|lHr0meugDMwvfXhVYDz|23/04/2014
1161|89751|793659862316326|59|deposit|AvVgW2DG99GJBh8S2R1|05/09/2010
1162|44406|323515382483883|121|charge|0HgnnOezVpSTsCDxI5t|24/03/2013
1163|36254|838781651246855|243|transfer|HWM2aLrAZlMrszIyrMh|19/05/2011
1164|29594|219816164638292|322|withdrawal|Hju9gS7NvgyimrpvTpf|12/06/2015
1165|66292|461949195152576|407|charge|YWdYuVw4sUxc18giEza|13/08/2011
1166|87105|347693962111323|291|charge|7hFlo4coDggjjOl20HR|24/05/2010
1167|55552|747864161253777|380|charge|zCFBvoqEG5GmatoKl6K|14/03/2017
1168|50863|399735838585193|487|atm|XqPAc0Q4w6CcJoXTw6m|01/07/2016
1169|49099|193161265488389|304|atm|q6xSv0Vlnqsw9NcLTxS|21/02/2019
1170|19314|683763473391963|113|withdrawal|XuidiLP5YAUrfR8FKyR|04/10/2018
1171|46247|632399566869454|472|withdrawal|s3H4pENpQ5gTdE4ykaU|30/05/2012
1172|90682|862489871741198|462|withdrawal|B2hQ3bSgdXAC9Qw1wQ5|18/06/2010
1173|30730|975239512642815|75|deposit|VSQuetefLc9wdNOHoS2|08/09/2018
1174|6288|591469236848923|187|atm|AvlatUxyduZLxRUVWCI|13/06/2017
1175|33809|244427962416966|459|withdrawal|xq99sk6qq5XXjMruS3Q|03/11/2012
1176|40826|275147738235575|364|deposit|NCEkJkUqE2wwUg5oc7E|04/09/2013
1177|30525|311197671888678|74|atm|NKVy4tA5eK6rx8H0xod|15/02/2017
1178|94992|797445634252947|241|atm|cVO8WgqNC4tEZ8yulyc|02/02/2013
1179|56329|911245126887741|206|transfer|GLjeD26ihM2ZicykUPI|19/08/2015
1180|5329|135172464813218|8|deposit|yKWbOxCVHfRlwUBDquk|17/11/2010
1181|15768|757613445491852|340|withdrawal|jZbMe4McH2BjN57KfvX|31/01/2015
1182|43354|193669218923637|100|atm|gCO06fNYwi50VP9qQSm|19/06/2012
1183|49472|841816195512962|436|withdrawal|3aphxdV8O7w4qK9fvEN|28/09/2014
1184|78625|895487818699632|463|charge|JRb49MIfDmkeOUFRN2c|17/10/2017
1185|48480|321349879247249|123|charge|AoQAMNYiAiEDFafcH0I|21/07/2015
1186|73855|739869424694349|370|charge|DCngYbcyjc5HYl5Lbgu|01/07/2014
1187|12092|236484412713416|266|transfer|UnGjmxUQkQDIDFaYOGo|09/09/2012
1188|7927|643124581421163|285|charge|DWLxkvqJdqUG7qFuoeO|02/10/2012
1189|50707|435248753369137|246|withdrawal|1bEXEGmKUzws0cPZbte|10/11/2017
1190|10184|133637879783821|393|charge|HBr4erjKdsjJZt8zllt|30/06/2015
1191|10223|227171671541851|477|transfer|KEgvEIwru9ZVyFcu2SJ|08/11/2016
1192|97461|918276746313177|356|transfer|wRbavUpmrzNihDKhsxW|06/12/2012
1193|87640|237666879725388|454|atm|JzJckuVlDDou3lCsxxC|13/02/2015
1194|38061|299977975627314|148|atm|YIFIh299GdgkRTQ8sou|03/01/2014
1195|91141|811263732756265|364|deposit|6Wbj2tTYaEWcwJfmhdg|28/09/2015
1196|50044|829326712346993|473|atm|aFYYCWckhZcHWsMGs70|13/08/2010
1197|54989|641787388791748|142|atm|WFEol3hYbOTiKLzfigG|09/06/2013
1198|39023|988564621144215|411|transfer|RQk7S7o8WmpPOBSee6n|14/05/2015
1199|24929|765191512388577|439|transfer|8Gkxnl1HUmbD1Pp36OJ|17/01/2016
1200|39725|445444479263729|384|deposit|psKSnIFNH6Hf1HnytPu|17/11/2013
1201|65538|498927823758636|136|atm|QkcuvMQqDxbRrLWUGRD|01/02/2014
1202|76990|542269886628834|134|atm|N7q4P2mePI5VDrqdlEe|20/01/2015
1203|14169|978319385928687|22|atm|UKjk4oYr2OztBYsuYHR|05/01/2018
1204|22946|653865468182525|334|withdrawal|LzIV1fhjyYlsEDTAy6M|02/10/2017
1205|44664|229773499367943|149|withdrawal|tvEa0r7UtkOH6AXrt3W|17/07/2016
1206|26260|443574847926322|409|transfer|U5UmRNT1MtaZzUFqhEF|24/05/2014
1207|39764|913893281982929|313|transfer|fRHLSRWmyRLSERz35A4|05/09/2010
1208|69057|733772525363373|374|atm|JS6G0cKoHQIy3Qv1Sb0|04/11/2014
1209|88079|515183921233683|78|atm|rnq7tpmQMpsuS3dLj7A|29/07/2015
1210|45403|579496482227782|58|atm|o13FQSxQpws3Lz8shTH|04/11/2010
1211|28861|377134414323438|405|transfer|Hm0uCvGzH21SXpa9nuQ|23/02/2019
1212|63781|351819791283259|364|charge|ZYoomJZYF3ffEFvdeDO|21/06/2011
1213|96446|713699651253987|164|atm|aufNMkBr2eDZIsv7Yyt|02/07/2018
1214|74611|415758977212757|420|atm|KU2BesitTjs0yo4DL3e|05/03/2016
1215|87894|766115498668844|373|deposit|qtIcwy8EDdRocsPUbto|09/08/2016
1216|91463|136399366148184|458|withdrawal|ABTxQxgS2ToIOWPgcNH|13/08/2014
1217|74923|351628639476689|363|charge|O0aKjKfZ1J9GI3CuCP9|10/02/2012
1218|73281|135811673371248|438|transfer|Gvoy6Vc7jOJmQXK6ErC|08/07/2017
1219|17829|215293594766225|52|withdrawal|Hj2fI1sJcPUBi90b3SZ|13/11/2014
1220|98857|485172764744933|177|transfer|Hj2fI1sJcPUBi90b3SZ|07/09/2017
1221|84552|922946142392617|51|charge|lrHUumvLipf4CHVeT5B|27/01/2018
1222|75955|237662565964719|439|deposit|PfHnIvUtOjKLWKoJ6qH|04/05/2010
1223|97180|176499926568178|219|charge|xfUyNP3oLOHMfHR6Dr7|15/11/2015
1224|89369|449471638564127|437|deposit|Gvoy6Vc7jOJmQXK6ErC|21/10/2013
1225|67533|673347793358595|83|charge|Fipfrf4RIniNh9lHFZo|16/08/2018
1226|34309|699646554487834|290|deposit|KSJFVdxnMdtCOpSZQpB|26/12/2017
1227|41877|855779692711273|453|atm|UgIJ3GV28M3maUSTfM3|10/02/2011
1228|38205|519299892623973|493|deposit|wRmMNVyQ45QEKMvB3iL|24/08/2013
1229|91926|354441842821896|437|charge|Nb62JRU9UAU0Kx7rQwD|25/01/2015
1230|77777|667112641586618|238|transfer|TBGO4orMqgQKNjw6IOH|09/08/2016
1231|5010|183421374366294|46|deposit|lQKMfZbzFizmAeMHUtc|08/03/2013
1232|9525|576897684383296|274|deposit|mecXRYAFOVJIDTuUJ8d|09/09/2012
1233|22915|674229776218157|329|deposit|kQdyr5icyro1m8k7IKj|29/11/2012
1234|44584|148622668642688|252|charge|LVUAzKchtdhSKtoUX8l|01/05/2016
1235|64657|477987987777871|431|charge|MFiIioQ6iZUkPcKfkH2|28/12/2018
1236|32675|445524895115467|233|transfer|K9RnOzY4v8oepkcXkC8|16/10/2010
1237|73988|513741126292816|260|withdrawal|jrDNgkui3D1iJc3M4yp|13/12/2014
1238|24909|623759741732172|498|transfer|X7P7B37yNpMlcNalecI|20/07/2017
1239|96281|218469668777281|17|withdrawal|6QwhcwUQVtRyFyuRPOQ|09/10/2014
1240|77181|492287637222674|80|charge|7IgEiGeN3bYJqpKs8Zq|26/01/2014
1241|70296|644284378814976|468|deposit|D0YwPR1Wxkk6YTdkDAR|12/01/2016
1242|31115|686278335329512|113|charge|xU9lfm2bcXrg5w4fbuI|20/06/2013
1243|31634|814112133215617|390|withdrawal|HwQw9cUy0BnVwbooWma|22/01/2012
1244|90343|229477791313856|203|withdrawal|qZgAsscegz54517RlsO|31/08/2017
1245|81771|575973654393113|233|withdrawal|ntCC5P4zCKHvaPCwm7l|02/12/2016
1246|64882|179658632556619|233|transfer|JuIXktp7BLkEdDHOLQL|16/05/2012
1247|64633|193184792132825|272|transfer|yTqJXYqX8OWXOMaiQQf|06/04/2013
1248|13572|756849734315162|391|deposit|K3O48eGcBc9DykTHSgY|09/01/2012
1249|90295|615191641639174|114|withdrawal|ZmfkcifdENpxmA82Yek|24/02/2019
1250|36315|857632727736156|177|atm|Cl3iuEDMqSg4WedvAwe|21/04/2017
